ACARA ID,School Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent School ID,AGE ID,Latitude,Longitude,StateProvinceID
41282,Cromer Public School,Cromer,NSW,2099,Primary,Gov,Open,Major Cities,41282,47702,-33.738,151.275,4241
41164,Cronulla High School,Cronulla,NSW,2230,Secondary,Gov,Open,Major Cities,41164,48657,-34.0396,151.157,8261
41011,Cronulla Public School,Cronulla,NSW,2230,Primary,Gov,Open,Major Cities,41011,48656,-34.0541,151.148,1682
41061,Cronulla South Public School,Cronulla,NSW,2230,Primary,Gov,Open,Major Cities,41061,44401,-34.0661,151.154,3668
42922,Crookwell High School,Crookwell,NSW,2583,Secondary,Gov,Open,Inner Regional,42922,46388,-34.4528,149.467,8452
42756,Crookwell Public School,Crookwell,NSW,2583,Primary,Gov,Open,Inner Regional,42756,50281,-34.4599,149.47,1684
42495,Croppa Creek Public School,Croppa Creek,NSW,2411,Primary,Gov,Open,Outer Regional,42495,49517,-29.1252,150.309,3717
42193,Crossmaglen Public School,Crossmaglen,NSW,2441,Primary,Gov,Open,Inner Regional,42193,49631,-30.3659,152.982,1685
41076,Crown Street Public School,Surry Hills,NSW,2010,Primary,Gov,Open,Major Cities,41076,45326,-33.8823,151.215,3935
41135,Croydon Park Public School,Croydon Park,NSW,2133,Primary,Gov,Open,Major Cities,41135,47778,-33.8947,151.108,7412
41134,Croydon Public School,Croydon,NSW,2132,Primary,Gov,Open,Major Cities,41134,47777,-33.8798,151.115,7411
42194,Crystal Creek Public School,Crystal Creek,NSW,2484,Primary,Gov,Open,Inner Regional,42194,56195,-28.3121,153.326,1690
42968,Cudal Public School,Cudal,NSW,2864,Primary,Gov,Open,Outer Regional,42968,51087,-33.2871,148.74,1695
43084,Cudgegong Valley Public School,Mudgee,NSW,2850,Primary,Gov,Open,Inner Regional,43084,51080,-32.6065,149.584,4555
42195,Cudgen Public School,Cudgen,NSW,2487,Primary,Gov,Open,Major Cities,42195,49925,-28.2626,153.555,1696
42884,Culburra Public School,Culburra Beach,NSW,2540,Primary,Gov,Open,Inner Regional,42884,50070,-34.9332,150.762,4485
42564,Culcairn Public School,Culcairn,NSW,2660,Primary,Gov,Open,Inner Regional,42564,50514,-35.6683,147.04,1698
42969,Cullen Bullen Public School,Cullen Bullen,NSW,2790,Primary,Gov,Open,Inner Regional,42969,50961,-33.2999,150.032,1700
41849,Cumberland High School,Carlingford,NSW,2118,Secondary,Gov,Open,Major Cities,41849,47754,-33.7852,151.037,8905
42970,Cumnock Public School,Cumnock,NSW,2867,Primary,Gov,Open,Outer Regional,42970,51091,-32.9315,148.75,1707
42196,Cundletown Public School,Cundletown,NSW,2430,Primary,Gov,Open,Inner Regional,42196,57412,-31.8997,152.522,1708
41263,Curl Curl North Public School,North Curl Curl,NSW,2099,Primary,Gov,Open,Major Cities,41263,45799,-33.7646,151.289,3925
42432,Curlewis Public School,Curlewis,NSW,2381,Primary,Gov,Open,Outer Regional,42432,49484,-31.1171,150.263,1712
42433,Currabubula Public School,Currabubula,NSW,2342,Primary,Gov,Open,Outer Regional,42433,49361,-31.2628,150.736,1714
43734,Currambena Primary School,Lane Cove,NSW,2066,Primary,Non-Gov,Open,Major Cities,43734,41362,-33.8208,151.17,77052_00
41485,Curran Public School,Macquarie Fields,NSW,2564,Primary,Gov,Open,Major Cities,41485,50211,-33.9933,150.899,4460
41521,Currans Hill Public School,Currans Hill,NSW,2567,Primary,Gov,Open,Major Cities,41521,56627,-34.0479,150.769,4625
41136,Daceyville Public School,Daceyville,NSW,2032,Primary,Gov,Open,Major Cities,41136,45322,-33.9295,151.228,7413
41524,Dalmeny Public School,Prestons,NSW,2170,Primary,Gov,Open,Major Cities,41524,58071,-33.9473,150.871,4634
42758,Dalton Public School,Dalton,NSW,2581,Primary,Gov,Open,Inner Regional,42758,50274,-34.7204,149.179,1723
43914,Danebank - An Anglican School for Girls,Hurstville,NSW,2220,Combined,Non-Gov,Open,Major Cities,43914,41363,-33.9612,151.102,11015_00
42912,Dapto High School,Dapto,NSW,2530,Secondary,Gov,Open,Major Cities,42912,50035,-34.4991,150.786,8204
42759,Dapto Public School,Horsley,NSW,2530,Primary,Gov,Open,Major Cities,42759,50036,-34.4947,150.777,1727
41712,Darcy Road Public School,Wentworthville,NSW,2145,Primary,Gov,Open,Major Cities,41712,47803,-33.802,150.966,4222
42971,Dareton Public School,Dareton,NSW,2717,Primary,Gov,Open,Outer Regional,42971,50643,-34.0911,142.04,1732
52353,Darkinjung Barker,Yarramalong,NSW,2259,Primary,Non-Gov,Open,Inner Regional,52353,77710,-33.2272,151.282,78198_00
52879,Ngarralingayil Barker,Wollombi,NSW,2325,Primary,Non-Gov,Open,Inner Regional,52353,87690,-32.93833,151.14568,78198_01
41137,Darlinghurst Public School,Potts Point,NSW,2011,Primary,Gov,Open,Major Cities,41137,45327,-33.8786,151.223,7414
42565,Darlington Point Public School,Darlington Point,NSW,2706,Primary,Gov,Open,Outer Regional,42565,50619,-34.5728,145.994,1736
41012,Darlington Public School,Chippendale,NSW,2008,Primary,Gov,Open,Major Cities,41012,45323,-33.8926,151.189,1735
41344,Davidson High School,Frenchs Forest,NSW,2086,Secondary,Gov,Open,Major Cities,41344,47681,-33.7447,151.205,8479
41742,Dawson Public School,Dharruk,NSW,2770,Primary,Gov,Open,Major Cities,41742,50799,-33.7454,150.816,4446
43486,"De La Salle Catholic College, Caringbah",Caringbah,NSW,2229,Secondary,Non-Gov,Open,Major Cities,43486,41367,-34.0456,151.122,11018_00
40617,"De La Salle Catholic College, Cronulla",Cronulla,NSW,2230,Secondary,Non-Gov,Open,Major Cities,40617,53838,-34.0556,151.143,11019_00
43496,"De La Salle College, Ashfield",Ashfield,NSW,2131,Secondary,Non-Gov,Closed,Major Cities,43496,,-33.8847,151.125,11016_00
43472,"De La Salle College, Revesby Heights",Revesby Heights,NSW,2212,Secondary,Non-Gov,Open,Major Cities,43472,41373,-33.9633,151.016,11021_00
41206,Dee Why Public School,Dee Why,NSW,2099,Primary,Gov,Open,Major Cities,41206,47703,-33.749,151.285,1744
42434,Deepwater Public School,Deepwater,NSW,2371,Primary,Gov,Open,Outer Regional,42434,49423,-29.4429,151.848,1742
43219,Delany College,Granville,NSW,2142,Secondary,Non-Gov,Open,Major Cities,43219,41521,-33.8344,151.001,11140_00
42760,Delegate Public School,Delegate,NSW,2633,Primary,Gov,Open,Outer Regional,42760,50437,-37.0417,148.937,1745
42435,Delungra Public School,Delungra,NSW,2403,Primary,Gov,Open,Outer Regional,42435,49507,-29.6509,150.831,1747
52929,Denham Court Public School,Denham Court,NSW,2565,Primary,Gov,Open,Major Cities,52929,87907,-33.9816707,150.8155407,4672
43712,Deniliquin Christian School,Deniliquin,NSW,2710,Combined,Non-Gov,Closed,Inner Regional,43712,,-35.5199,144.945,77016_00
42700,Deniliquin High School,Deniliquin,NSW,2710,Secondary,Gov,Open,Inner Regional,42700,50623,-35.5281,144.955,8218
42668,Deniliquin North Public School,Deniliquin,NSW,2710,Primary,Gov,Open,Inner Regional,42668,50624,-35.5252,144.982,4281
42659,Deniliquin South Public School,Deniliquin,NSW,2710,Primary,Gov,Open,Inner Regional,42659,50625,-35.5377,144.956,4112
43097,"Denison College of Secondary Education, Bathurst High Campus",Bathurst,NSW,2795,Secondary,Gov,Open,Inner Regional,43097,50974,-33.4134,149.57,8103
43122,"Denison College of Secondary Education, Kelso High Campus",Kelso,NSW,2795,Secondary,Gov,Open,Inner Regional,43122,16223,-33.4105,149.614,8517
41256,Denistone East Public School,Eastwood,NSW,2122,Primary,Gov,Open,Major Cities,41256,47740,-33.7943,151.097,3862
41881,Denman Public School,Denman,NSW,2328,Primary,Gov,Open,Inner Regional,41881,49309,-32.3857,150.686,1749
41071,Dobroyd Point Public School,Haberfield,NSW,2045,Primary,Gov,Open,Major Cities,41071,47598,-33.8744,151.141,3873
43498,Domremy Catholic College,Five Dock,NSW,2046,Secondary,Non-Gov,Open,Major Cities,43498,41378,-33.8697,151.133,11023_00
41820,Doonside High School,Doonside,NSW,2767,Secondary,Gov,Open,Major Cities,41820,46397,-33.7547,150.874,8399
41624,Doonside Public School,Doonside,NSW,2767,Primary,Gov,Open,Major Cities,41624,50791,-33.765,150.871,1760
41883,Dora Creek Public School,Dora Creek,NSW,2264,Primary,Gov,Open,Major Cities,41883,48734,-33.079,151.499,1762
40650,Dorchester School,Campbelltown,NSW,2560,Special,Gov,Open,Major Cities,40650,56225,-34.0885,150.826,5454
42396,Dorrigo High School,Dorrigo,NSW,2453,Secondary,Gov,Open,Inner Regional,42396,49671,-30.3386,152.707,8453
42371,Dorrigo Public School,Dorrigo,NSW,2453,Primary,Gov,Open,Inner Regional,42371,49672,-30.3431,152.71,7316
40749,Dorroughby Environmental Education Centre,Dorroughby,NSW,2480,Combined,Gov,Open,Inner Regional,40749,64081,-28.6566,153.352,5683
41013,Double Bay Public School,Double Bay,NSW,2028,Primary,Gov,Open,Major Cities,41013,46925,-33.8749,151.241,1768
41381,Douglas Park Public School,Douglas Park,NSW,2569,Primary,Gov,Open,Inner Regional,41381,50218,-34.1795,150.713,1770
42199,Drake Public School,Drake,NSW,2469,Primary,Gov,Open,Outer Regional,42199,49736,-28.9288,152.374,1771
42411,Drummond Memorial Public School,Armidale,NSW,2350,Primary,Gov,Open,Inner Regional,42411,49376,-30.5115,151.651,1058
41014,Drummoyne Public School,Drummoyne,NSW,2047,Primary,Gov,Open,Major Cities,41014,47603,-33.8561,151.153,1774
43702,Dubbo Christian School,Dubbo,NSW,2830,Combined,Non-Gov,Open,Inner Regional,43702,44062,-32.263,148.645,04062_00
43124,Dubbo College Delroy Campus,Dubbo West,NSW,2830,Secondary,Gov,Open,Inner Regional,43124,6451,-32.2516,148.583,8543
40707,Dubbo College Senior Campus,Dubbo,NSW,2830,Secondary,Gov,Open,Inner Regional,40707,57696,-32.233,148.626,8110
43115,Dubbo College South Campus,Dubbo,NSW,2830,Secondary,Gov,Open,Inner Regional,43115,11042,-32.2708,148.611,8417
42973,Dubbo North Public School,Dubbo,NSW,2830,Primary,Gov,Open,Inner Regional,42973,51040,-32.2417,148.616,1776
42972,Dubbo Public School,Dubbo,NSW,2830,Primary,Gov,Open,Inner Regional,42972,51041,-32.2487,148.605,1775
43085,Dubbo School of Distance Education,Dubbo,NSW,2830,Combined,Gov,Open,Inner Regional,43085,55676,-32.2432,148.639,4587
42975,Dubbo South Public School,Dubbo,NSW,2830,Primary,Gov,Open,Inner Regional,42975,51043,-32.2631,148.61,1811
43063,Dubbo West Public School,Dubbo,NSW,2830,Primary,Gov,Open,Inner Regional,43063,51044,-32.2519,148.588,3591
41884,Dudley Public School,Dudley,NSW,2290,Primary,Gov,Open,Major Cities,41884,44645,-32.9894,151.717,1778
41190,Dulwich High School of Visual Arts and Design,Dulwich Hill,NSW,2203,Secondary,Gov,Open,Major Cities,41190,56198,-33.904,151.145,8833
41106,Dulwich Hill Public School,Dulwich Hill,NSW,2203,Primary,Gov,Open,Major Cities,41106,45515,-33.9062,151.14,4496
41690,Dundas Public School,Dundas,NSW,2117,Primary,Gov,Open,Major Cities,41690,47747,-33.8044,151.036,4029
42201,Dundurrabin Public School,Dundurrabin,NSW,2453,Primary,Gov,Open,Outer Regional,42201,49673,-30.1895,152.543,1788
42974,Dunedoo Central School,Dunedoo,NSW,2844,Combined,Gov,Open,Outer Regional,42974,51067,-32.0183,149.392,1789
42202,Dungay Public School,Dungay,NSW,2484,Primary,Gov,Open,Inner Regional,42202,49914,-28.2897,153.382,1791
42119,Dungog High School,Dungog,NSW,2420,Secondary,Gov,Open,Inner Regional,42119,49518,-32.3968,151.75,8472
41885,Dungog Public School,Dungog,NSW,2420,Primary,Gov,Open,Inner Regional,41885,49519,-32.4053,151.758,1792
42436,Dungowan Public School,Dungowan,NSW,2340,Primary,Gov,Open,Outer Regional,42436,49345,-31.2201,151.133,1793
43687,"Dunlea Centre, Australia's Original Boys' Town",Engadine,NSW,2233,Special,Non-Gov,Open,Major Cities,43687,56698,-34.0659,151.00602,11607_00
42203,Dunoon Public School,Dunoon,NSW,2480,Primary,Gov,Open,Inner Regional,42203,49795,-28.6867,153.315,1797
41207,Dural Public School,Dural,NSW,2158,Primary,Gov,Open,Major Cities,41207,48135,-33.6861,151.026,1799
42204,Duranbah Public School,Duranbah,NSW,2487,Primary,Gov,Open,Inner Regional,42204,49926,-28.2891,153.517,1801
42437,Duri Public School,Duri,NSW,2344,Primary,Gov,Open,Inner Regional,42437,49368,-31.2214,150.83,1802
42205,Durrumbul Public School,Durrumbul,NSW,2482,Primary,Gov,Closed,Inner Regional,42205,,-28.5233,153.445,1803
42672,E A Southee Public School,Cootamundra,NSW,2590,Primary,Gov,Open,Inner Regional,42672,50292,-34.6418,148.015,4383
41606,Eagle Vale High School,Eagle Vale,NSW,2558,Secondary,Gov,Open,Major Cities,41606,46506,-34.0399,150.804,8569
41015,Earlwood Public School,Earlwood,NSW,2206,Primary,Gov,Open,Major Cities,41015,48589,-33.929,151.122,1807
41562,East Hills Boys High School,Panania,NSW,2213,Secondary,Gov,Open,Major Cities,41562,48615,-33.9572,150.994,8206
41561,East Hills Girls Technology High School,Panania,NSW,2213,Secondary,Gov,Open,Major Cities,41561,48616,-33.9569,150.992,8187
41437,East Hills Public School,Panania,NSW,2213,Primary,Gov,Open,Major Cities,41437,48617,-33.958,150.992,3924
41625,Eastern Creek Public School,Eastern Creek,NSW,2766,Primary,Gov,Open,Major Cities,41625,50788,-33.787,150.853,1808
41109,Eastlakes Public School,Eastlakes,NSW,2018,Primary,Gov,Open,Major Cities,41109,45801,-33.9281,151.214,4516
41275,Eastwood Heights Public School,Eastwood,NSW,2122,Primary,Gov,Open,Major Cities,41275,44927,-33.7819,151.095,4041
41317,Eastwood Public School,Eastwood,NSW,2122,Primary,Gov,Open,Major Cities,41317,47770,-33.7927,151.078,7416
43731,Ebenezer Christian College,Prospect,NSW,2148,Combined,Non-Gov,Open,Major Cities,43731,64539,-33.8043,150.929,77906_00
41626,Ebenezer Public School,Ebenezer,NSW,2756,Primary,Gov,Open,Inner Regional,41626,50740,-33.5309,150.877,1813
42438,Ebor Public School,Ebor,NSW,2453,Primary,Gov,Open,Outer Regional,42438,49674,-30.4033,152.35,1814
50501,EDEN College,Macquarie Fields,NSW,2564,Special,Non-Gov,Open,Major Cities,50501,69772,-33.9898,150.89,78018_00
42927,Eden Marine High School,Eden,NSW,2551,Secondary,Gov,Open,Outer Regional,42927,50193,-37.0553,149.907,8487
42761,Eden Public School,Eden,NSW,2551,Primary,Gov,Open,Outer Regional,42761,50194,-37.0636,149.906,1816
41513,Edensor Park Public School,Edensor Park,NSW,2176,Primary,Gov,Open,Major Cities,41513,54944,-33.8821,150.876,4583
41128,Edgeware School,Hurlstone Park,NSW,2193,Special,Gov,Open,Major Cities,41128,56227,-33.9136,151.131,5737
42021,Edgeworth Heights Public School,Edgeworth,NSW,2285,Primary,Gov,Open,Major Cities,42021,49010,-32.9244,151.609,4155
41989,Edgeworth Public School,Edgeworth,NSW,2285,Primary,Gov,Open,Major Cities,41989,49008,-32.9229,151.62,3564
53293,Edmondson Park College,Edmondson Park,NSW,2174,Primary,Non-Gov,Proposed,Inner Regional,53293,,-32.739466,152.109545,78258_00
53156,Edmondson Park Public School,Edmondson Park,NSW,2174,Primary,Gov,Open,Major Cities,53156,88419,-33.96046164,150.8501884,4679
43663,Edmund Rice College,West Wollongong,NSW,2500,Secondary,Non-Gov,Open,Major Cities,43663,41379,-34.4199,150.863,11024_00
42676,Edward Public School,Deniliquin,NSW,2710,Primary,Gov,Open,Inner Regional,42676,50626,-35.5244,144.951,4418
42976,Eglinton Public School,Eglinton,NSW,2795,Primary,Gov,Open,Inner Regional,42976,54951,-33.3775,149.539,1823
52049,Eileen O'Connor Catholic College,Lewisham,NSW,2049,Special,Non-Gov,Open,Major Cities,52049,70207,-33.8929,151.149,78130_00
42206,Elands Public School,Elands,NSW,2429,Primary,Gov,Open,Outer Regional,42206,49541,-31.6194,152.292,1824
41280,Elanora Heights Public School,Elanora Heights,NSW,2101,Primary,Gov,Open,Major Cities,41280,47711,-33.7037,151.285,4199
41597,Elderslie High School,Elderslie,NSW,2570,Secondary,Gov,Open,Major Cities,41597,50224,-34.0526,150.715,8521
41526,Elderslie Public School,Elderslie,NSW,2570,Primary,Gov,Open,Major Cities,41526,68165,-34.0545,150.722,4646
42013,Eleebana Public School,Eleebana,NSW,2282,Primary,Gov,Open,Major Cities,42013,44646,-32.9905,151.643,4034
42022,Elermore Vale Public School,Wallsend,NSW,2287,Primary,Gov,Open,Major Cities,42022,54965,-32.9156,151.667,4163
41610,Elizabeth Macarthur High School,Narellan,NSW,2567,Secondary,Gov,Open,Major Cities,41610,55114,-34.0571,150.74,8584
41887,Ellalong Public School,Ellalong,NSW,2325,Primary,Gov,Open,Inner Regional,41887,49285,-32.9147,151.312,1826
41888,Ellerston Public School,Ellerston,NSW,2337,Primary,Gov,Open,Outer Regional,41888,49336,-31.8177,151.304,1830
41768,Ellison Public School,Springwood,NSW,2777,Primary,Gov,Open,Major Cities,41768,56210,-33.6904,150.585,4568
43956,Elonera Montessori School,Mount Ousley,NSW,2519,Combined,Non-Gov,Open,Major Cities,43956,41380,-34.403,150.889,77053_00
43745,Elouera Special School,Cootamundra,NSW,2590,Special,Non-Gov,Open,Inner Regional,43745,43010,-34.6349,148.018,77054_00
42208,Eltham Public School,Eltham,NSW,2480,Primary,Gov,Open,Inner Regional,42208,49796,-28.7637,153.409,1835
43957,Emanuel School,Randwick,NSW,2031,Combined,Non-Gov,Open,Major Cities,43957,44090,-33.907,151.244,04090_00
41735,Emerton Public School,Emerton,NSW,2770,Primary,Gov,Open,Major Cities,41735,50801,-33.7447,150.805,4422
43806,Emmanuel Anglican College,Ballina,NSW,2478,Combined,Non-Gov,Open,Inner Regional,43806,55716,-28.862,153.53,77660_00
43216,Emmaus Catholic College,Kemps Creek,NSW,2178,Secondary,Non-Gov,Open,Major Cities,43216,48882,-33.8323,150.793,11814_00
42439,Emmaville Central School,Emmaville,NSW,2371,Combined,Gov,Open,Outer Regional,42439,49424,-29.4462,151.602,1838
41889,Empire Bay Public School,Empire Bay,NSW,2257,Primary,Gov,Open,Major Cities,41889,48699,-33.5043,151.363,1839
42209,Empire Vale Public School,Empire Vale,NSW,2478,Primary,Gov,Open,Inner Regional,42209,49766,-28.9151,153.506,1840
41740,Emu Heights Public School,Emu Plains,NSW,2750,Primary,Gov,Open,Major Cities,41740,50693,-33.7367,150.649,4442
41627,Emu Plains Public School,Emu Plains,NSW,2750,Primary,Gov,Open,Major Cities,41627,50695,-33.7556,150.658,1841
41170,Endeavour Sports High School,Caringbah,NSW,2229,Secondary,Gov,Open,Major Cities,41170,48652,-34.0318,151.119,8404
41383,Enfield Public School,Enfield,NSW,2136,Primary,Gov,Open,Major Cities,41383,47780,-33.8886,151.095,1844
41172,Engadine High School,Engadine,NSW,2233,Secondary,Gov,Open,Major Cities,41172,48666,-34.0621,151.019,8432
41016,Engadine Public School,Engadine,NSW,2233,Primary,Gov,Open,Major Cities,41016,44420,-34.0634,151.012,1845
41098,Engadine West Public School,Engadine,NSW,2233,Primary,Gov,Open,Major Cities,41098,44926,-34.0595,151.003,4292
43065,Enngonia Public School,Enngonia,NSW,2840,Primary,Gov,Open,Very Remote,43065,51063,-29.3189,145.844,3626
53289,EOC Broken Bay,Davidson,NSW,2085,Special,Non-Gov,Proposed,Major Cities,53289,,-33.74164829,151.1985317,78311_00
53290,EOC Broken Bay - Lake Munmorah,Lake Munmorah,NSW,2259,Special,Non-Gov,Proposed,Major Cities,53289,,-33.18799807,151.5773233,78311_01
53291,EOC Broken Bay - Wahroonga,Wahroonga,NSW,2076,Special,Non-Gov,Proposed,Major Cities,53289,,-33.71621732,151.1216039,78311_02
41353,Epping Boys High School,Eastwood,NSW,2122,Secondary,Gov,Open,Major Cities,41353,54237,-33.7695,151.1,8884
41274,Epping Heights Public School,Epping,NSW,2121,Primary,Gov,Open,Major Cities,41274,47767,-33.7627,151.074,4038
41279,Epping North Public School,North Epping,NSW,2121,Primary,Gov,Open,Major Cities,41279,47768,-33.7576,151.095,4165
41208,Epping Public School,Epping,NSW,2121,Primary,Gov,Open,Major Cities,41208,44925,-33.7707,151.088,1850
41209,Epping West Public School,Epping,NSW,2121,Primary,Gov,Open,Major Cities,41209,47769,-33.7728,151.068,1851
